x,y
321.5874575,-469.3428361
321.5174575,-469.3428361
321.4474575,-469.3428361
321.3774575,-469.3428361
321.3074575,-469.3428361
321.2374575,-469.3428361
321.1674575,-469.3428361
321.0974575,-469.3428361
321.0274575,-469.3428361
320.9574575,-469.3428361
320.8874575,-469.3428361
320.8174575,-469.3428361
320.7474575,-469.3428361
320.6774575,-469.3428361
320.6074575,-469.3428361
320.5374575,-469.3428361
320.4674575,-469.3428361
320.3974575,-469.3428361
320.3274575,-469.3428361
320.2574575,-469.3428361
320.1874575,-469.3428361
320.1174575,-469.3428361
320.0474575,-469.3428361
319.9774575,-469.3428361
319.9074575,-469.3428361
319.8374575,-469.3428361
319.7674575,-469.3428361
319.6974575,-469.3428361
319.6274575,-469.3428361
319.5574575,-469.3428361
319.4874575,-469.3428361
319.4174575,-469.3428361
319.3474575,-469.3428361
319.2774575,-469.3428361
319.2074575,-469.3428361
319.1374575,-469.3428361
319.0674575,-469.3428361
318.9974575,-469.3428361
318.9274575,-469.3428361
318.8574575,-469.3428361
318.7874575,-469.3428361
318.7174575,-469.3428361
318.6474575,-469.3428361
318.5774575,-469.3428361
318.5074575,-469.3428361
318.4374575,-469.3428361
318.3674575,-469.3428361
318.2974575,-469.3428361
318.2274575,-469.3428361
318.1574575,-469.3428361
318.0874575,-469.3428361
318.0174575,-469.3428361
317.9474575,-469.3428361
317.8774575,-469.3428361
317.8074575,-469.3428361
317.7374575,-469.3428361
317.6674575,-469.3428361
317.5974575,-469.3428361
317.5274575,-469.3428361
317.4574575,-469.3428361
317.3874575,-469.3428361
317.3174575,-469.3428361
317.2474575,-469.3428361
317.1774575,-469.3428361
317.1074575,-469.3428361
317.0374575,-469.3428361
316.9674575,-469.3428361
316.8974575,-469.3428361
316.8274575,-469.3428361
316.7574575,-469.3428361
316.6874575,-469.3428361
316.6174575,-469.3428361
316.5474575,-469.3428361
316.4774575,-469.3428361
316.4074575,-469.3428361
316.3374575,-469.3428361
316.2674575,-469.3428361
316.1974575,-469.3428361
316.1274575,-469.3428361
316.0574575,-469.3428361
315.9874575,-469.3428361
315.9174575,-469.3428361
315.8474575,-469.3428361
315.7774575,-469.3428361
315.7074575,-469.3428361
315.6374575,-469.3428361
315.5674575,-469.3428361
315.4974575,-469.3428361
315.4274575,-469.3428361
315.3574575,-469.3428361
315.2874575,-469.3428361
315.2174575,-469.3428361
315.1474575,-469.3428361
315.0774575,-469.3428361
315.0074575,-469.3428361
314.9374575,-469.3428361
314.8674575,-469.3428361
314.7974575,-469.3428361
314.7274575,-469.3428361
314.6574575,-469.3428361
314.5874575,-469.3428361
314.5174575,-469.3428361
314.4474575,-469.3428361
314.3774575,-469.3428361
314.3074575,-469.3428361
314.2374575,-469.3428361
314.1674575,-469.3428361
314.0974575,-469.3428361
314.0274575,-469.3428361
313.9574575,-469.3428361
313.8874575,-469.3428361
313.8174575,-469.3428361
313.7474575,-469.3428361
313.6774575,-469.3428361
313.6074575,-469.3428361
313.5374575,-469.3428361
313.4674575,-469.3428361
313.3974575,-469.3428361
313.3274575,-469.3428361
313.2574575,-469.3428361
313.1874575,-469.3428361
313.1174575,-469.3428361
313.0474575,-469.3428361
312.9774575,-469.3428361
