x,y
412.42,-468.2679492
412.35,-468.2679492
412.28,-468.2679492
412.21,-468.2679492
412.14,-468.2679492
412.07,-468.2679492
412,-468.2679492
411.93,-468.2679492
411.86,-468.2679492
411.79,-468.2679492
411.72,-468.2679492
411.65,-468.2679492
411.58,-468.2679492
411.51,-468.2679492
411.44,-468.2679492
411.37,-468.2679492
411.3,-468.2679492
411.23,-468.2679492
411.16,-468.2679492
411.09,-468.2679492
411.02,-468.2679492
410.95,-468.2679492
410.88,-468.2679492
410.81,-468.2679492
410.74,-468.2679492
410.67,-468.2679492
410.6,-468.2679492
410.53,-468.2679492
410.46,-468.2679492
410.39,-468.2679492
410.32,-468.2679492
410.25,-468.2679492
410.18,-468.2679492
410.11,-468.2679492
410.04,-468.2679492
409.97,-468.2679492
409.9,-468.2679492
409.83,-468.2679492
409.76,-468.2679492
409.69,-468.2679492
409.62,-468.2679492
409.55,-468.2679492
409.48,-468.2679492
409.41,-468.2679492
409.34,-468.2679492
409.27,-468.2679492
409.2,-468.2679492
409.13,-468.2679492
409.06,-468.2679492
408.99,-468.2679492
408.92,-468.2679492
408.85,-468.2679492
408.78,-468.2679492
408.71,-468.2679492
408.64,-468.2679492
408.57,-468.2679492
408.5,-468.2679492
408.43,-468.2679492
408.36,-468.2679492
408.29,-468.2679492
408.22,-468.2679492
408.15,-468.2679492
408.08,-468.2679492
408.01,-468.2679492
407.94,-468.2679492
407.87,-468.2679492
407.8,-468.2679492
407.73,-468.2679492
407.66,-468.2679492
407.59,-468.2679492
407.52,-468.2679492
407.45,-468.2679492
407.38,-468.2679492
407.31,-468.2679492
407.24,-468.2679492
407.17,-468.2679492
407.1,-468.2679492
407.03,-468.2679492
406.96,-468.2679492
406.89,-468.2679492
406.82,-468.2679492
406.75,-468.2679492
406.68,-468.2679492
406.61,-468.2679492
406.54,-468.2679492
406.47,-468.2679492
406.4,-468.2679492
406.33,-468.2679492
406.26,-468.2679492
406.19,-468.2679492
406.12,-468.2679492
406.05,-468.2679492
405.98,-468.2679492
405.91,-468.2679492
405.84,-468.2679492
405.77,-468.2679492
405.7,-468.2679492
405.63,-468.2679492
405.56,-468.2679492
405.49,-468.2679492
405.42,-468.2679492
405.35,-468.2679492
405.28,-468.2679492
405.21,-468.2679492
405.14,-468.2679492
405.07,-468.2679492
405,-468.2679492
404.93,-468.2679492
404.86,-468.2679492
404.79,-468.2679492
404.72,-468.2679492
404.65,-468.2679492
404.58,-468.2679492
404.51,-468.2679492
404.44,-468.2679492
404.37,-468.2679492
404.3,-468.2679492
404.23,-468.2679492
404.16,-468.2679492
404.09,-468.2679492
404.02,-468.2679492
403.95,-468.2679492
403.88,-468.2679492
403.81,-468.2679492
403.74,-468.2679492
403.67,-468.2679492
403.6,-468.2679492
403.53,-468.2679492
403.46,-468.2679492
403.39,-468.2679492
403.32,-468.2679492
403.25,-468.2679492
403.18,-468.2679492
403.11,-468.2679492
403.04,-468.2679492
402.97,-468.2679492
402.9,-468.2679492
402.83,-468.2679492
402.76,-468.2679492
402.69,-468.2679492
402.62,-468.2679492
402.55,-468.2679492
402.48,-468.2679492
402.41,-468.2679492
402.34,-468.2679492
402.27,-468.2679492
402.2,-468.2679492
402.13,-468.2679492
402.06,-468.2679492
401.99,-468.2679492
401.92,-468.2679492
401.85,-468.2679492
401.78,-468.2679492
401.71,-468.2679492
401.64,-468.2679492
401.57,-468.2679492
401.5,-468.2679492
401.43,-468.2679492
401.36,-468.2679492
401.29,-468.2679492
401.22,-468.2679492
401.15,-468.2679492
401.08,-468.2679492
401.01,-468.2679492
400.94,-468.2679492
400.87,-468.2679492
400.8,-468.2679492
400.73,-468.2679492
400.66,-468.2679492
400.59,-468.2679492
400.52,-468.2679492
400.45,-468.2679492
400.38,-468.2679492
400.31,-468.2679492
400.24,-468.2679492
400.17,-468.2679492
400.1,-468.2679492
400.03,-468.2679492
399.96,-468.2679492
399.89,-468.2679492
399.82,-468.2679492
399.75,-468.2679492
399.68,-468.2679492
399.61,-468.2679492
399.54,-468.2679492
399.47,-468.2679492
399.4,-468.2679492
399.33,-468.2679492
399.26,-468.2679492
399.19,-468.2679492
399.12,-468.2679492
399.05,-468.2679492
398.98,-468.2679492
398.91,-468.2679492
398.84,-468.2679492
398.77,-468.2679492
398.7,-468.2679492
398.63,-468.2679492
398.56,-468.2679492
398.49,-468.2679492
398.42,-468.2679492
398.35,-468.2679492
398.28,-468.2679492
398.21,-468.2679492
398.14,-468.2679492
398.07,-468.2679492
398,-468.2679492
397.93,-468.2679492
397.86,-468.2679492
397.79,-468.2679492
397.72,-468.2679492
397.65,-468.2679492
397.58,-468.2679492
397.51,-468.2679492
397.44,-468.2679492
397.37,-468.2679492
397.3,-468.2679492
397.23,-468.2679492
397.16,-468.2679492
397.09,-468.2679492
397.02,-468.2679492
396.95,-468.2679492
396.88,-468.2679492
396.81,-468.2679492
396.74,-468.2679492
396.67,-468.2679492
396.6,-468.2679492
396.53,-468.2679492
396.46,-468.2679492
396.39,-468.2679492
396.32,-468.2679492
396.25,-468.2679492
396.18,-468.2679492
396.11,-468.2679492
396.04,-468.2679492
395.97,-468.2679492
395.9,-468.2679492
395.83,-468.2679492
395.76,-468.2679492
395.69,-468.2679492
395.62,-468.2679492
395.55,-468.2679492
395.48,-468.2679492
395.41,-468.2679492
395.34,-468.2679492
395.27,-468.2679492
395.2,-468.2679492
395.13,-468.2679492
395.06,-468.2679492
394.99,-468.2679492
394.92,-468.2679492
394.85,-468.2679492
394.78,-468.2679492
394.71,-468.2679492
394.64,-468.2679492
394.57,-468.2679492
394.5,-468.2679492
394.43,-468.2679492
394.36,-468.2679492
394.29,-468.2679492
394.22,-468.2679492
394.15,-468.2679492
394.08,-468.2679492
394.01,-468.2679492
393.94,-468.2679492
393.87,-468.2679492
393.8,-468.2679492
393.73,-468.2679492
393.66,-468.2679492
393.59,-468.2679492
393.52,-468.2679492
393.45,-468.2679492
393.38,-468.2679492
393.31,-468.2679492
393.24,-468.2679492
393.17,-468.2679492
393.1,-468.2679492
393.03,-468.2679492
392.96,-468.2679492
392.89,-468.2679492
392.82,-468.2679492
392.75,-468.2679492
392.68,-468.2679492
392.61,-468.2679492
392.54,-468.2679492
392.47,-468.2679492
392.4,-468.2679492
392.33,-468.2679492
392.26,-468.2679492
392.19,-468.2679492
392.12,-468.2679492
392.05,-468.2679492
391.98,-468.2679492
391.91,-468.2679492
391.84,-468.2679492
391.77,-468.2679492
391.7,-468.2679492
391.63,-468.2679492
391.56,-468.2679492
391.49,-468.2679492
391.42,-468.2679492
391.35,-468.2679492
391.28,-468.2679492
391.21,-468.2679492
391.14,-468.2679492
391.07,-468.2679492
391,-468.2679492
390.93,-468.2679492
390.86,-468.2679492
390.79,-468.2679492
390.72,-468.2679492
390.65,-468.2679492
390.58,-468.2679492
390.51,-468.2679492
390.44,-468.2679492
390.37,-468.2679492
390.3,-468.2679492
390.23,-468.2679492
390.16,-468.2679492
390.09,-468.2679492
390.02,-468.2679492
389.95,-468.2679492
389.88,-468.2679492
389.81,-468.2679492
389.74,-468.2679492
389.67,-468.2679492
389.6,-468.2679492
389.53,-468.2679492
389.46,-468.2679492
389.39,-468.2679492
389.32,-468.2679492
389.25,-468.2679492
389.18,-468.2679492
389.11,-468.2679492
389.04,-468.2679492
388.97,-468.2679492
388.9,-468.2679492
388.83,-468.2679492
388.76,-468.2679492
388.69,-468.2679492
388.62,-468.2679492
388.55,-468.2679492
388.48,-468.2679492
388.41,-468.2679492
388.34,-468.2679492
388.27,-468.2679492
388.2,-468.2679492
388.13,-468.2679492
388.06,-468.2679492
387.99,-468.2679492
387.92,-468.2679492
387.85,-468.2679492
387.78,-468.2679492
387.71,-468.2679492
387.64,-468.2679492
387.57,-468.2679492
387.5,-468.2679492
387.43,-468.2679492
387.36,-468.2679492
387.29,-468.2679492
387.22,-468.2679492
387.15,-468.2679492
387.08,-468.2679492
387.01,-468.2679492
386.94,-468.2679492
386.87,-468.2679492
386.8,-468.2679492
386.73,-468.2679492
386.66,-468.2679492
386.59,-468.2679492
386.52,-468.2679492
386.45,-468.2679492
386.38,-468.2679492
386.31,-468.2679492
386.24,-468.2679492
386.17,-468.2679492
386.1,-468.2679492
386.03,-468.2679492
385.96,-468.2679492
385.89,-468.2679492
385.82,-468.2679492
385.75,-468.2679492
385.68,-468.2679492
385.61,-468.2679492
385.54,-468.2679492
385.47,-468.2679492
385.4,-468.2679492
385.33,-468.2679492
385.26,-468.2679492
385.19,-468.2679492
385.12,-468.2679492
385.05,-468.2679492
384.98,-468.2679492
384.91,-468.2679492
384.84,-468.2679492
384.77,-468.2679492
384.7,-468.2679492
384.63,-468.2679492
384.56,-468.2679492
384.49,-468.2679492
384.42,-468.2679492
384.35,-468.2679492
384.28,-468.2679492
384.21,-468.2679492
384.14,-468.2679492
384.07,-468.2679492
384,-468.2679492
383.93,-468.2679492
383.86,-468.2679492
383.79,-468.2679492
383.72,-468.2679492
383.65,-468.2679492
383.58,-468.2679492
383.51,-468.2679492
383.44,-468.2679492
383.37,-468.2679492
383.3,-468.2679492
383.23,-468.2679492
383.16,-468.2679492
383.09,-468.2679492
383.02,-468.2679492
382.95,-468.2679492
382.88,-468.2679492
382.81,-468.2679492
382.74,-468.2679492
382.67,-468.2679492
382.6,-468.2679492
382.53,-468.2679492
382.46,-468.2679492
382.39,-468.2679492
382.32,-468.2679492
382.25,-468.2679492
382.18,-468.2679492
382.11,-468.2679492
382.04,-468.2679492
381.97,-468.2679492
381.9,-468.2679492
381.83,-468.2679492
381.76,-468.2679492
381.69,-468.2679492
381.62,-468.2679492
381.55,-468.2679492
381.48,-468.2679492
381.41,-468.2679492
381.34,-468.2679492
381.27,-468.2679492
381.2,-468.2679492
381.13,-468.2679492
381.06,-468.2679492
380.99,-468.2679492
380.92,-468.2679492
380.85,-468.2679492
380.78,-468.2679492
380.71,-468.2679492
380.64,-468.2679492
380.57,-468.2679492
380.5,-468.2679492
380.43,-468.2679492
380.36,-468.2679492
380.29,-468.2679492
380.22,-468.2679492
380.15,-468.2679492
380.08,-468.2679492
380.01,-468.2679492
379.94,-468.2679492
379.87,-468.2679492
379.8,-468.2679492
379.73,-468.2679492
379.66,-468.2679492
379.59,-468.2679492
379.52,-468.2679492
379.45,-468.2679492
379.38,-468.2679492
379.31,-468.2679492
379.24,-468.2679492
379.17,-468.2679492
379.1,-468.2679492
379.03,-468.2679492
378.96,-468.2679492
378.89,-468.2679492
378.82,-468.2679492
378.75,-468.2679492
378.68,-468.2679492
378.61,-468.2679492
378.54,-468.2679492
378.47,-468.2679492
378.4,-468.2679492
378.33,-468.2679492
378.26,-468.2679492
378.19,-468.2679492
378.12,-468.2679492
378.05,-468.2679492
377.98,-468.2679492
377.91,-468.2679492
377.84,-468.2679492
377.77,-468.2679492
377.7,-468.2679492
377.63,-468.2679492
377.56,-468.2679492
377.49,-468.2679492
377.42,-468.2679492
377.35,-468.2679492
377.28,-468.2679492
377.21,-468.2679492
377.14,-468.2679492
377.07,-468.2679492
377,-468.2679492
376.93,-468.2679492
376.86,-468.2679492
376.79,-468.2679492
376.72,-468.2679492
376.65,-468.2679492
376.58,-468.2679492
376.51,-468.2679492
376.44,-468.2679492
376.37,-468.2679492
376.3,-468.2679492
376.23,-468.2679492
376.16,-468.2679492
376.09,-468.2679492
376.02,-468.2679492
375.95,-468.2679492
375.88,-468.2679492
375.81,-468.2679492
375.74,-468.2679492
375.67,-468.2679492
375.6,-468.2679492
375.53,-468.2679492
375.46,-468.2679492
375.39,-468.2679492
375.32,-468.2679492
375.25,-468.2679492
375.18,-468.2679492
375.11,-468.2679492
375.04,-468.2679492
374.97,-468.2679492
374.9,-468.2679492
374.83,-468.2679492
374.76,-468.2679492
374.69,-468.2679492
374.62,-468.2679492
374.55,-468.2679492
374.48,-468.2679492
374.41,-468.2679492
374.34,-468.2679492
374.27,-468.2679492
374.2,-468.2679492
374.13,-468.2679492
374.06,-468.2679492
373.99,-468.2679492
373.92,-468.2679492
373.85,-468.2679492
373.78,-468.2679492
373.71,-468.2679492
373.64,-468.2679492
373.57,-468.2679492
373.5,-468.2679492
373.431184,-468.267482
373.364672,-468.2661057
373.300368,-468.2638582
373.238176,-468.2607774
373.178,-468.2569011
373.119744,-468.2522672
373.063312,-468.2469135
373.008608,-468.2408781
372.955536,-468.2341987
372.904,-468.2269133
372.853904,-468.2190596
372.805152,-468.2106757
372.757648,-468.2017993
372.711296,-468.1924683
372.666,-468.1827207
372.621664,-468.1725943
372.578192,-468.162127
372.535488,-468.1513567
372.493456,-468.1403211
372.452,-468.1290584
372.411024,-468.1176062
372.370432,-468.1060025
372.330128,-468.0942852
372.290016,-468.0824921
372.25,-468.0706611
372.209984,-468.0588301
372.169872,-468.047037
372.129568,-468.0353197
372.088976,-468.023716
372.048,-468.0122638
372.006544,-468.001001
371.964512,-467.9899655
371.921808,-467.9791952
371.878336,-467.9687278
371.834,-467.9586014
371.788704,-467.9488538
371.742352,-467.9395229
371.694848,-467.9306465
371.646096,-467.9222626
371.596,-467.9144089
371.544464,-467.9071235
371.491392,-467.9004441
371.436688,-467.8944086
371.380256,-467.889055
371.322,-467.8844211
371.261824,-467.8805448
371.199632,-467.8774639
371.135328,-467.8752164
371.068816,-467.8738402
371,-467.873373
370.93,-467.873373
370.86,-467.873373
370.79,-467.873373
370.72,-467.873373
370.65,-467.873373
370.58,-467.873373
370.51,-467.873373
370.44,-467.873373
370.37,-467.873373
370.3,-467.873373
370.23,-467.873373
370.16,-467.873373
370.09,-467.873373
370.02,-467.873373
369.95,-467.873373
369.88,-467.873373
369.81,-467.873373
369.74,-467.873373
369.67,-467.873373
369.6,-467.873373
369.53,-467.873373
369.46,-467.873373
369.39,-467.873373
369.32,-467.873373
369.25,-467.873373
369.18,-467.873373
369.11,-467.873373
369.04,-467.873373
368.97,-467.873373
368.9,-467.873373
368.83,-467.873373
368.76,-467.873373
368.69,-467.873373
368.62,-467.873373
368.55,-467.873373
368.48,-467.873373
368.41,-467.873373
368.34,-467.873373
368.27,-467.873373
368.2,-467.873373
368.13,-467.873373
368.06,-467.873373
367.99,-467.873373
367.92,-467.873373
367.85,-467.873373
367.78,-467.873373
367.71,-467.873373
367.64,-467.873373
367.57,-467.873373
367.5,-467.873373
367.43,-467.873373
367.36,-467.873373
367.29,-467.873373
367.22,-467.873373
367.15,-467.873373
367.08,-467.873373
367.01,-467.873373
366.94,-467.873373
366.87,-467.873373
366.8,-467.873373
366.73,-467.873373
366.66,-467.873373
366.59,-467.873373
366.52,-467.873373
366.45,-467.873373
366.38,-467.873373
366.31,-467.873373
366.24,-467.873373
366.17,-467.873373
366.1,-467.873373
366.03,-467.873373
365.96,-467.873373
365.89,-467.873373
365.82,-467.873373
365.75,-467.873373
365.68,-467.873373
365.61,-467.873373
365.54,-467.873373
365.47,-467.873373
365.4,-467.873373
365.33,-467.873373
365.26,-467.873373
365.19,-467.873373
365.12,-467.873373
365.05,-467.873373
364.98,-467.873373
364.91,-467.873373
364.84,-467.873373
364.77,-467.873373
364.7,-467.873373
364.63,-467.873373
364.56,-467.873373
364.49,-467.873373
364.42,-467.873373
364.35,-467.873373
364.28,-467.873373
364.21,-467.873373
364.14,-467.873373
364.07,-467.873373
364,-467.873373
363.93,-467.873373
363.86,-467.873373
363.79,-467.873373
363.72,-467.873373
363.65,-467.873373
363.58,-467.873373
363.51,-467.873373
363.44,-467.873373
363.37,-467.873373
363.3,-467.873373
363.23,-467.873373
363.16,-467.873373
363.09,-467.873373
363.02,-467.873373
362.95,-467.873373
362.88,-467.873373
362.81,-467.873373
362.74,-467.873373
362.67,-467.873373
362.6,-467.873373
362.53,-467.873373
362.46,-467.873373
362.39,-467.873373
362.32,-467.873373
362.25,-467.873373
362.18,-467.873373
362.11,-467.873373
362.04,-467.873373
361.97,-467.873373
361.9,-467.873373
361.83,-467.873373
361.76,-467.873373
361.69,-467.873373
361.62,-467.873373
361.55,-467.873373
361.48,-467.873373
361.41,-467.873373
361.34,-467.873373
361.27,-467.873373
361.2,-467.873373
361.13,-467.873373
361.06,-467.873373
360.99,-467.873373
360.92,-467.873373
360.85,-467.873373
360.78,-467.873373
360.71,-467.873373
360.64,-467.873373
360.57,-467.873373
360.5,-467.873373
360.43,-467.873373
360.36,-467.873373
360.29,-467.873373
360.22,-467.873373
360.15,-467.873373
360.08,-467.873373
360.01,-467.873373
359.94,-467.873373
359.87,-467.873373
359.8,-467.873373
359.73,-467.873373
359.66,-467.873373
359.59,-467.873373
359.52,-467.873373
359.45,-467.873373
359.38,-467.873373
359.31,-467.873373
359.24,-467.873373
359.17,-467.873373
359.1,-467.873373
359.03,-467.873373
358.96,-467.873373
358.89,-467.873373
358.82,-467.873373
358.75,-467.873373
358.68,-467.873373
358.61,-467.873373
358.54,-467.873373
358.47,-467.873373
358.4,-467.873373
358.33,-467.873373
358.26,-467.873373
358.19,-467.873373
358.12,-467.873373
358.05,-467.873373
357.98,-467.873373
357.91,-467.873373
357.84,-467.873373
357.77,-467.873373
357.7,-467.873373
357.63,-467.873373
357.56,-467.873373
357.49,-467.873373
357.42,-467.873373
357.35,-467.873373
357.28,-467.873373
357.21,-467.873373
357.14,-467.873373
357.07,-467.873373
357,-467.873373
356.93,-467.873373
356.86,-467.873373
356.79,-467.873373
356.72,-467.873373
356.65,-467.873373
356.58,-467.873373
356.51,-467.873373
356.44,-467.873373
356.37,-467.873373
356.3,-467.873373
356.23,-467.873373
356.16,-467.873373
356.09,-467.873373
356.02,-467.873373
355.95,-467.873373
355.88,-467.873373
355.81,-467.873373
355.74,-467.873373
355.67,-467.873373
355.6,-467.873373
355.53,-467.873373
355.46,-467.873373
355.39,-467.873373
355.32,-467.873373
355.25,-467.873373
355.18,-467.873373
355.11,-467.873373
355.04,-467.873373
354.97,-467.873373
354.9,-467.873373
354.83,-467.873373
354.76,-467.873373
354.69,-467.873373
354.62,-467.873373
354.55,-467.873373
354.48,-467.873373
354.41,-467.873373
354.34,-467.873373
354.27,-467.873373
354.2,-467.873373
354.13,-467.873373
354.06,-467.873373
353.99,-467.873373
353.92,-467.873373
353.85,-467.873373
353.78,-467.873373
353.71,-467.873373
353.64,-467.873373
353.57,-467.873373
353.5,-467.873373
353.43,-467.873373
353.36,-467.873373
353.29,-467.873373
353.22,-467.873373
353.15,-467.873373
353.08,-467.873373
353.01,-467.873373
352.94,-467.873373
352.87,-467.873373
352.8,-467.873373
352.73,-467.873373
352.66,-467.873373
352.59,-467.873373
352.52,-467.873373
352.45,-467.873373
352.38,-467.873373
352.31,-467.873373
352.24,-467.873373
352.17,-467.873373
352.1,-467.873373
352.03,-467.873373
351.96,-467.873373
351.89,-467.873373
351.82,-467.873373
351.75,-467.873373
351.68,-467.873373
351.61,-467.873373
351.54,-467.873373
351.47,-467.873373
351.4,-467.873373
351.33,-467.873373
351.26,-467.873373
351.19,-467.873373
351.12,-467.873373
351.05,-467.873373
350.98,-467.873373
350.91,-467.873373
350.84,-467.873373
350.77,-467.873373
350.7,-467.873373
350.63,-467.873373
350.56,-467.873373
350.49,-467.873373
350.42,-467.873373
350.35,-467.873373
350.28,-467.873373
350.21,-467.873373
350.14,-467.873373
350.07,-467.873373
350,-467.873373
349.93,-467.873373
349.86,-467.873373
349.79,-467.873373
349.72,-467.873373
349.65,-467.873373
349.58,-467.873373
349.51,-467.873373
349.44,-467.873373
349.37,-467.873373
349.3,-467.873373
349.23,-467.873373
349.16,-467.873373
349.09,-467.873373
349.02,-467.873373
348.95,-467.873373
348.88,-467.873373
348.81,-467.873373
348.74,-467.873373
348.67,-467.873373
348.6,-467.873373
348.53,-467.873373
348.46,-467.873373
348.39,-467.873373
348.32,-467.873373
348.25,-467.873373
348.18,-467.873373
348.11,-467.873373
348.04,-467.873373
347.97,-467.873373
347.9,-467.873373
347.83,-467.873373
347.76,-467.873373
347.69,-467.873373
347.62,-467.873373
347.55,-467.873373
347.48,-467.873373
347.41,-467.873373
347.34,-467.873373
347.27,-467.873373
347.2,-467.873373
347.13,-467.873373
347.06,-467.873373
346.99,-467.873373
346.92,-467.873373
346.85,-467.873373
346.78,-467.873373
346.71,-467.873373
346.64,-467.873373
346.57,-467.873373
346.5,-467.873373
346.43,-467.873373
346.36,-467.873373
346.29,-467.873373
346.22,-467.873373
346.15,-467.873373
346.08,-467.873373
346.01,-467.873373
345.94,-467.873373
345.87,-467.873373
345.8,-467.873373
345.73,-467.873373
345.66,-467.873373
345.59,-467.873373
345.52,-467.873373
345.45,-467.873373
345.38,-467.873373
345.31,-467.873373
345.24,-467.873373
345.17,-467.873373
345.1,-467.873373
345.03,-467.873373
344.96,-467.873373
344.89,-467.873373
344.82,-467.873373
344.75,-467.873373
344.68,-467.873373
344.61,-467.873373
344.54,-467.873373
344.47,-467.873373
344.4,-467.873373
344.33,-467.873373
344.26,-467.873373
344.19,-467.873373
344.12,-467.873373
344.05,-467.873373
343.98,-467.873373
343.91,-467.873373
343.84,-467.873373
343.77,-467.873373
343.7,-467.873373
343.63,-467.873373
343.56,-467.873373
343.49,-467.873373
343.42,-467.873373
343.35,-467.873373
343.28,-467.873373
343.21,-467.873373
343.14,-467.873373
343.07,-467.873373
343,-467.873373
342.93,-467.873373
342.86,-467.873373
342.79,-467.873373
342.72,-467.873373
342.65,-467.873373
342.58,-467.873373
342.51,-467.873373
342.44,-467.873373
342.37,-467.873373
342.3,-467.873373
342.23,-467.873373
342.16,-467.873373
342.09,-467.873373
342.02,-467.873373
341.95,-467.873373
341.88,-467.873373
341.81,-467.873373
341.74,-467.873373
341.67,-467.873373
341.6,-467.873373
341.53,-467.873373
341.46,-467.873373
341.39,-467.873373
341.32,-467.873373
341.25,-467.873373
341.18,-467.873373
341.11,-467.873373
341.04,-467.873373
340.97,-467.873373
340.9,-467.873373
340.83,-467.873373
340.76,-467.873373
340.69,-467.873373
340.62,-467.873373
340.55,-467.873373
340.48,-467.873373
340.41,-467.873373
340.34,-467.873373
340.27,-467.873373
340.2,-467.873373
340.13,-467.873373
340.06,-467.873373
339.99,-467.873373
339.92,-467.873373
339.85,-467.873373
339.78,-467.873373
339.71,-467.873373
339.64,-467.873373
339.57,-467.873373
339.5,-467.873373
339.43,-467.873373
339.36,-467.873373
339.29,-467.873373
339.22,-467.873373
339.15,-467.873373
339.08,-467.873373
339.01,-467.873373
338.94,-467.873373
338.87,-467.873373
338.8,-467.873373
338.73,-467.873373
338.66,-467.873373
338.59,-467.873373
338.52,-467.873373
338.45,-467.873373
338.38,-467.873373
338.31,-467.873373
338.24,-467.873373
338.17,-467.873373
338.1,-467.873373
338.03,-467.873373
337.96,-467.873373
337.89,-467.873373
337.82,-467.873373
337.75,-467.873373
337.68,-467.873373
337.61,-467.873373
337.54,-467.873373
337.47,-467.873373
337.4,-467.873373
337.33,-467.873373
337.26,-467.873373
337.19,-467.873373
337.12,-467.873373
337.05,-467.873373
336.98,-467.873373
336.91,-467.873373
336.84,-467.873373
336.77,-467.873373
336.7,-467.873373
336.63,-467.873373
336.56,-467.873373
336.49,-467.873373
336.42,-467.873373
336.35,-467.873373
336.28,-467.873373
336.21,-467.873373
336.14,-467.873373
336.07,-467.873373
336,-467.873373
335.93,-467.873373
335.86,-467.873373
335.79,-467.873373
335.72,-467.873373
335.65,-467.873373
335.58,-467.873373
335.51,-467.873373
335.44,-467.873373
335.37,-467.873373
335.3,-467.873373
335.23,-467.873373
335.16,-467.873373
335.09,-467.873373
335.02,-467.873373
334.95,-467.873373
334.88,-467.873373
334.81,-467.873373
334.74,-467.873373
334.67,-467.873373
334.6,-467.873373
334.53,-467.873373
334.46,-467.873373
334.39,-467.873373
334.32,-467.873373
334.25,-467.873373
334.18,-467.873373
334.11,-467.873373
334.04,-467.873373
333.97,-467.873373
333.9,-467.873373
333.83,-467.873373
333.76,-467.873373
333.69,-467.873373
333.62,-467.873373
333.55,-467.873373
333.48,-467.873373
333.41,-467.873373
333.34,-467.873373
333.27,-467.873373
333.2,-467.873373
333.13,-467.873373
333.06,-467.873373
332.99,-467.873373
332.92,-467.873373
332.85,-467.873373
332.78,-467.873373
332.71,-467.873373
332.64,-467.873373
332.57,-467.873373
332.5,-467.873373
332.43,-467.873373
332.36,-467.873373
332.29,-467.873373
332.22,-467.873373
332.15,-467.873373
332.08,-467.873373
332.01,-467.873373
331.94,-467.873373
331.87,-467.873373
331.8,-467.873373
331.73,-467.873373
331.66,-467.873373
331.59,-467.873373
331.52,-467.873373
331.45,-467.873373
331.38,-467.873373
331.31,-467.873373
331.24,-467.873373
331.17,-467.873373
331.1,-467.873373
331.03,-467.873373
330.96,-467.873373
330.89,-467.873373
330.82,-467.873373
330.75,-467.873373
330.68,-467.873373
330.61,-467.873373
330.54,-467.873373
330.47,-467.873373
330.4,-467.873373
330.33,-467.873373
330.26,-467.873373
330.19,-467.873373
330.12,-467.873373
330.05,-467.873373
329.98,-467.873373
329.91,-467.873373
329.84,-467.873373
329.77,-467.873373
329.7,-467.873373
329.63,-467.873373
329.56,-467.873373
329.49,-467.873373
329.42,-467.873373
329.35,-467.873373
329.28,-467.873373
329.21,-467.873373
329.14,-467.873373
329.07,-467.873373
329,-467.873373
328.93,-467.873373
328.86,-467.873373
328.79,-467.873373
328.72,-467.873373
328.65,-467.873373
328.58,-467.873373
328.51,-467.873373
328.44,-467.873373
328.37,-467.873373
328.3,-467.873373
328.23,-467.873373
328.16,-467.873373
328.09,-467.873373
328.02,-467.873373
327.95,-467.873373
327.88,-467.873373
327.81,-467.873373
327.74,-467.873373
327.67,-467.873373
327.6,-467.873373
327.53,-467.873373
327.46,-467.873373
327.39,-467.873373
327.32,-467.873373
327.25,-467.873373
327.18,-467.873373
327.11,-467.873373
