x,y
411.92,-470
411.85,-470
411.78,-470
411.71,-470
411.64,-470
411.57,-470
411.5,-470
411.43,-470
411.36,-470
411.29,-470
411.22,-470
411.15,-470
411.08,-470
411.01,-470
410.94,-470
410.87,-470
410.8,-470
410.73,-470
410.66,-470
410.59,-470
410.52,-470
410.45,-470
410.38,-470
410.31,-470
410.24,-470
410.17,-470
410.1,-470
410.03,-470
409.96,-470
409.89,-470
409.82,-470
409.75,-470
409.68,-470
409.61,-470
409.54,-470
409.47,-470
409.4,-470
409.33,-470
409.26,-470
409.19,-470
409.12,-470
409.05,-470
408.98,-470
408.91,-470
408.84,-470
408.77,-470
408.7,-470
408.63,-470
408.56,-470
408.49,-470
408.42,-470
408.35,-470
408.28,-470
408.21,-470
408.14,-470
408.07,-470
408,-470
407.93,-470
407.86,-470
407.79,-470
407.72,-470
407.65,-470
407.58,-470
407.51,-470
407.44,-470
407.37,-470
407.3,-470
407.23,-470
407.16,-470
407.09,-470
407.02,-470
406.95,-470
406.88,-470
406.81,-470
406.74,-470
406.67,-470
406.6,-470
406.53,-470
406.46,-470
406.39,-470
406.32,-470
406.25,-470
406.18,-470
406.11,-470
406.04,-470
405.97,-470
405.9,-470
405.83,-470
405.76,-470
405.69,-470
405.62,-470
405.55,-470
405.48,-470
405.41,-470
405.34,-470
405.27,-470
405.2,-470
405.13,-470
405.06,-470
404.99,-470
404.92,-470
404.85,-470
404.78,-470
404.71,-470
404.64,-470
404.57,-470
404.5,-470
404.43,-470
404.36,-470
404.29,-470
404.22,-470
404.15,-470
404.08,-470
404.01,-470
403.94,-470
403.87,-470
403.8,-470
403.73,-470
403.66,-470
403.59,-470
403.52,-470
403.45,-470
403.38,-470
403.31,-470
403.24,-470
403.17,-470
403.1,-470
403.03,-470
402.96,-470
402.89,-470
402.82,-470
402.75,-470
402.68,-470
402.61,-470
402.54,-470
402.47,-470
402.4,-470
402.33,-470
402.26,-470
402.19,-470
402.12,-470
402.05,-470
401.98,-470
401.91,-470
401.84,-470
401.77,-470
401.7,-470
401.63,-470
401.56,-470
401.49,-470
401.42,-470
401.35,-470
401.28,-470
401.21,-470
401.14,-470
401.07,-470
401,-470
400.93,-470
400.86,-470
400.79,-470
400.72,-470
400.65,-470
400.58,-470
400.51,-470
400.44,-470
400.37,-470
400.3,-470
400.23,-470
400.16,-470
400.09,-470
400.02,-470
399.95,-470
399.88,-470
399.81,-470
399.74,-470
399.67,-470
399.6,-470
399.53,-470
399.46,-470
399.39,-470
399.32,-470
399.25,-470
399.18,-470
399.11,-470
399.04,-470
398.97,-470
398.9,-470
398.83,-470
398.76,-470
398.69,-470
398.62,-470
398.55,-470
398.48,-470
398.41,-470
398.34,-470
398.27,-470
398.2,-470
398.13,-470
398.06,-470
397.99,-470
397.92,-470
397.85,-470
397.78,-470
397.71,-470
397.64,-470
397.57,-470
397.5,-470
397.43,-470
397.36,-470
397.29,-470
397.22,-470
397.15,-470
397.08,-470
397.01,-470
396.94,-470
396.87,-470
396.8,-470
396.73,-470
396.66,-470
396.59,-470
396.52,-470
396.45,-470
396.38,-470
396.31,-470
396.24,-470
396.17,-470
396.1,-470
396.03,-470
395.96,-470
395.89,-470
395.82,-470
395.75,-470
395.68,-470
395.61,-470
395.54,-470
395.47,-470
395.4,-470
395.33,-470
395.26,-470
395.19,-470
395.12,-470
395.05,-470
394.98,-470
394.91,-470
394.84,-470
394.77,-470
394.7,-470
394.63,-470
394.56,-470
394.49,-470
394.42,-470
394.35,-470
394.28,-470
394.21,-470
394.14,-470
394.07,-470
394,-470
393.93,-470
393.86,-470
393.79,-470
393.72,-470
393.65,-470
393.58,-470
393.51,-470
393.44,-470
393.37,-470
393.3,-470
393.23,-470
393.16,-470
393.09,-470
393.02,-470
392.95,-470
392.88,-470
392.81,-470
392.74,-470
392.67,-470
392.6,-470
392.53,-470
392.46,-470
392.39,-470
392.32,-470
392.25,-470
392.18,-470
392.11,-470
392.04,-470
391.97,-470
391.9,-470
391.83,-470
391.76,-470
391.69,-470
391.62,-470
391.55,-470
391.48,-470
391.41,-470
391.34,-470
391.27,-470
391.2,-470
391.13,-470
391.06,-470
390.99,-470
390.92,-470
390.85,-470
390.78,-470
390.71,-470
390.64,-470
390.57,-470
390.5,-470
390.43,-470
390.36,-470
390.29,-470
390.22,-470
390.15,-470
390.08,-470
390.01,-470
389.94,-470
389.87,-470
389.8,-470
389.73,-470
389.66,-470
389.59,-470
389.52,-470
389.45,-470
389.38,-470
389.31,-470
389.24,-470
389.17,-470
389.1,-470
389.03,-470
388.96,-470
388.89,-470
388.82,-470
388.75,-470
388.68,-470
388.61,-470
388.54,-470
388.47,-470
388.4,-470
388.33,-470
388.26,-470
388.19,-470
388.12,-470
388.05,-470
387.98,-470
387.91,-470
387.84,-470
387.77,-470
387.7,-470
387.63,-470
387.56,-470
387.49,-470
387.42,-470
387.35,-470
387.28,-470
387.21,-470
387.14,-470
387.07,-470
387,-470
386.93,-470
386.86,-470
386.79,-470
386.72,-470
386.65,-470
386.58,-470
386.51,-470
386.44,-470
386.37,-470
386.3,-470
386.23,-470
386.16,-470
386.09,-470
386.02,-470
385.95,-470
385.88,-470
385.81,-470
385.74,-470
385.67,-470
385.6,-470
385.53,-470
385.46,-470
385.39,-470
385.32,-470
385.25,-470
385.18,-470
385.11,-470
385.04,-470
384.97,-470
384.9,-470
384.83,-470
384.76,-470
384.69,-470
384.62,-470
384.55,-470
384.48,-470
384.41,-470
384.34,-470
384.27,-470
384.2,-470
384.13,-470
384.06,-470
383.99,-470
383.92,-470
383.85,-470
383.78,-470
383.71,-470
383.64,-470
383.57,-470
383.5,-470
383.43,-470
383.36,-470
383.29,-470
383.22,-470
383.15,-470
383.08,-470
383.01,-470
382.94,-470
382.87,-470
382.8,-470
382.73,-470
382.66,-470
382.59,-470
382.52,-470
382.45,-470
382.38,-470
382.31,-470
382.24,-470
382.17,-470
382.1,-470
382.03,-470
381.96,-470
381.89,-470
381.82,-470
381.75,-470
381.68,-470
381.61,-470
381.54,-470
381.47,-470
381.4,-470
381.33,-470
381.26,-470
381.19,-470
381.12,-470
381.05,-470
380.98,-470
380.91,-470
380.84,-470
380.77,-470
380.7,-470
380.63,-470
380.56,-470
380.49,-470
380.42,-470
380.35,-470
380.28,-470
380.21,-470
380.14,-470
380.07,-470
380,-470
379.93,-470
379.86,-470
379.79,-470
379.72,-470
379.65,-470
379.58,-470
379.51,-470
379.44,-470
379.37,-470
379.3,-470
379.23,-470
379.16,-470
379.09,-470
379.02,-470
378.95,-470
378.88,-470
378.81,-470
378.74,-470
378.67,-470
378.6,-470
378.53,-470
378.46,-470
378.39,-470
378.32,-470
378.25,-470
378.18,-470
378.11,-470
378.04,-470
377.97,-470
377.9,-470
377.83,-470
377.76,-470
377.69,-470
377.62,-470
377.55,-470
377.48,-470
377.41,-470
377.34,-470
377.27,-470
377.2,-470
377.13,-470
377.06,-470
376.99,-470
376.92,-470
376.85,-470
376.78,-470
376.71,-470
376.64,-470
376.57,-470
376.5,-470
376.4300267,-469.9992219
376.3601053,-469.9969297
376.2902337,-469.9931865
376.2204097,-469.9880554
376.1506312,-469.9815994
376.0808959,-469.9738817
376.0112018,-469.9649653
375.9415466,-469.9549133
375.8719282,-469.9437888
375.8023444,-469.931655
375.7327931,-469.9185748
375.6632721,-469.9046113
375.5937792,-469.8898278
375.5243123,-469.8742872
375.4548692,-469.8580526
375.3854477,-469.8411871
375.3160457,-469.8237539
375.246661,-469.805816
375.1772915,-469.7874364
375.107935,-469.7686783
375.0385892,-469.7496048
374.9692522,-469.7302789
374.8999216,-469.7107638
374.8305953,-469.6911225
374.7612712,-469.6714181
374.6919472,-469.6517137
374.6226209,-469.6320723
374.5532903,-469.6125572
374.4839533,-469.5932313
374.4146075,-469.5741578
374.345251,-469.5553997
374.2758815,-469.5370202
374.2064968,-469.5190822
374.1370948,-469.501649
374.0676733,-469.4847835
373.9982302,-469.4685489
373.9287633,-469.4530083
373.8592704,-469.4382248
373.7897494,-469.4242613
373.7201981,-469.4111812
373.6506143,-469.3990473
373.5809959,-469.3879228
373.5113407,-469.3778708
373.4416466,-469.3689544
373.3719113,-469.3612367
373.3021328,-469.3547807
373.2323088,-469.3496496
373.1624372,-469.3459064
373.0925158,-469.3436142
373.0225425,-469.3428361
372.9525425,-469.3428361
372.8825425,-469.3428361
372.8125425,-469.3428361
372.7425425,-469.3428361
372.6725425,-469.3428361
372.6025425,-469.3428361
372.5325425,-469.3428361
372.4625425,-469.3428361
372.3925425,-469.3428361
372.3225425,-469.3428361
372.2525425,-469.3428361
372.1825425,-469.3428361
372.1125425,-469.3428361
372.0425425,-469.3428361
371.9725425,-469.3428361
371.9025425,-469.3428361
371.8325425,-469.3428361
371.7625425,-469.3428361
371.6925425,-469.3428361
371.6225425,-469.3428361
371.5525425,-469.3428361
371.4825425,-469.3428361
371.4125425,-469.3428361
371.3425425,-469.3428361
371.2725425,-469.3428361
371.2025425,-469.3428361
371.1325425,-469.3428361
371.0625425,-469.3428361
370.9925425,-469.3428361
370.9225425,-469.3428361
370.8525425,-469.3428361
370.7825425,-469.3428361
370.7125425,-469.3428361
370.6425425,-469.3428361
370.5725425,-469.3428361
370.5025425,-469.3428361
370.4325425,-469.3428361
370.3625425,-469.3428361
370.2925425,-469.3428361
370.2225425,-469.3428361
370.1525425,-469.3428361
370.0825425,-469.3428361
370.0125425,-469.3428361
369.9425425,-469.3428361
369.8725425,-469.3428361
369.8025425,-469.3428361
369.7325425,-469.3428361
369.6625425,-469.3428361
369.5925425,-469.3428361
369.5225425,-469.3428361
369.4525425,-469.3428361
369.3825425,-469.3428361
369.3125425,-469.3428361
369.2425425,-469.3428361
369.1725425,-469.3428361
369.1025425,-469.3428361
369.0325425,-469.3428361
368.9625425,-469.3428361
368.8925425,-469.3428361
368.8225425,-469.3428361
368.7525425,-469.3428361
368.6825425,-469.3428361
368.6125425,-469.3428361
368.5425425,-469.3428361
368.4725425,-469.3428361
368.4025425,-469.3428361
368.3325425,-469.3428361
368.2625425,-469.3428361
368.1925425,-469.3428361
368.1225425,-469.3428361
368.0525425,-469.3428361
367.9825425,-469.3428361
367.9125425,-469.3428361
367.8425425,-469.3428361
367.7725425,-469.3428361
367.7025425,-469.3428361
367.6325425,-469.3428361
367.5625425,-469.3428361
367.4925425,-469.3428361
367.4225425,-469.3428361
367.3525425,-469.3428361
367.2825425,-469.3428361
367.2125425,-469.3428361
367.1425425,-469.3428361
367.0725425,-469.3428361
367.0025425,-469.3428361
366.9325425,-469.3428361
366.8625425,-469.3428361
366.7925425,-469.3428361
366.7225425,-469.3428361
366.6525425,-469.3428361
366.5825425,-469.3428361
366.5125425,-469.3428361
366.4425425,-469.3428361
366.3725425,-469.3428361
366.3025425,-469.3428361
366.2325425,-469.3428361
366.1625425,-469.3428361
366.0925425,-469.3428361
366.0225425,-469.3428361
365.9525425,-469.3428361
365.8825425,-469.3428361
365.8125425,-469.3428361
365.7425425,-469.3428361
365.6725425,-469.3428361
365.6025425,-469.3428361
365.5325425,-469.3428361
365.4625425,-469.3428361
365.3925425,-469.3428361
365.3225425,-469.3428361
365.2525425,-469.3428361
365.1825425,-469.3428361
365.1125425,-469.3428361
365.0425425,-469.3428361
364.9725425,-469.3428361
364.9025425,-469.3428361
364.8325425,-469.3428361
364.7625425,-469.3428361
364.6925425,-469.3428361
364.6225425,-469.3428361
364.5525425,-469.3428361
364.4825425,-469.3428361
364.4125425,-469.3428361
364.3425425,-469.3428361
364.2725425,-469.3428361
364.2025425,-469.3428361
364.1325425,-469.3428361
364.0625425,-469.3428361
363.9925425,-469.3428361
363.9225425,-469.3428361
363.8525425,-469.3428361
363.7825425,-469.3428361
363.7125425,-469.3428361
363.6425425,-469.3428361
363.5725425,-469.3428361
363.5025425,-469.3428361
363.4325425,-469.3428361
363.3625425,-469.3428361
363.2925425,-469.3428361
363.2225425,-469.3428361
363.1525425,-469.3428361
363.0825425,-469.3428361
363.0125425,-469.3428361
362.9425425,-469.3428361
362.8725425,-469.3428361
362.8025425,-469.3428361
362.7325425,-469.3428361
362.6625425,-469.3428361
362.5925425,-469.3428361
362.5225425,-469.3428361
362.4525425,-469.3428361
362.3825425,-469.3428361
362.3125425,-469.3428361
362.2425425,-469.3428361
362.1725425,-469.3428361
362.1025425,-469.3428361
362.0325425,-469.3428361
361.9625425,-469.3428361
361.8925425,-469.3428361
361.8225425,-469.3428361
361.7525425,-469.3428361
361.6825425,-469.3428361
361.6125425,-469.3428361
361.5425425,-469.3428361
361.4725425,-469.3428361
361.4025425,-469.3428361
361.3325425,-469.3428361
361.2625425,-469.3428361
361.1925425,-469.3428361
361.1225425,-469.3428361
361.0525425,-469.3428361
360.9825425,-469.3428361
360.9125425,-469.3428361
360.8425425,-469.3428361
360.7725425,-469.3428361
360.7025425,-469.3428361
360.6325425,-469.3428361
360.5625425,-469.3428361
360.4925425,-469.3428361
360.4225425,-469.3428361
360.3525425,-469.3428361
360.2825425,-469.3428361
360.2125425,-469.3428361
360.1425425,-469.3428361
360.0725425,-469.3428361
360.0025425,-469.3428361
359.9325425,-469.3428361
359.8625425,-469.3428361
359.7925425,-469.3428361
359.7225425,-469.3428361
359.6525425,-469.3428361
359.5825425,-469.3428361
359.5125425,-469.3428361
359.4425425,-469.3428361
359.3725425,-469.3428361
359.3025425,-469.3428361
359.2325425,-469.3428361
359.1625425,-469.3428361
359.0925425,-469.3428361
359.0225425,-469.3428361
358.9525425,-469.3428361
358.8825425,-469.3428361
358.8125425,-469.3428361
358.7425425,-469.3428361
358.6725425,-469.3428361
358.6025425,-469.3428361
358.5325425,-469.3428361
358.4625425,-469.3428361
358.3925425,-469.3428361
358.3225425,-469.3428361
358.2525425,-469.3428361
358.1825425,-469.3428361
358.1125425,-469.3428361
358.0425425,-469.3428361
357.9725425,-469.3428361
357.9025425,-469.3428361
357.8325425,-469.3428361
357.7625425,-469.3428361
357.6925425,-469.3428361
357.6225425,-469.3428361
357.5525425,-469.3428361
357.4825425,-469.3428361
357.4125425,-469.3428361
357.3425425,-469.3428361
357.2725425,-469.3428361
357.2025425,-469.3428361
357.1325425,-469.3428361
357.0625425,-469.3428361
356.9925425,-469.3428361
356.9225425,-469.3428361
356.8525425,-469.3428361
356.7825425,-469.3428361
356.7125425,-469.3428361
356.6425425,-469.3428361
356.5725425,-469.3428361
356.5025425,-469.3428361
356.4325425,-469.3428361
356.3625425,-469.3428361
356.2925425,-469.3428361
356.2225425,-469.3428361
356.1525425,-469.3428361
356.0825425,-469.3428361
356.0125425,-469.3428361
355.9425425,-469.3428361
355.8725425,-469.3428361
355.8025425,-469.3428361
355.7325425,-469.3428361
355.6625425,-469.3428361
355.5925425,-469.3428361
355.5225425,-469.3428361
355.4525425,-469.3428361
355.3825425,-469.3428361
355.3125425,-469.3428361
355.2425425,-469.3428361
355.1725425,-469.3428361
355.1025425,-469.3428361
355.0325425,-469.3428361
354.9625425,-469.3428361
354.8925425,-469.3428361
354.8225425,-469.3428361
354.7525425,-469.3428361
354.6825425,-469.3428361
354.6125425,-469.3428361
354.5425425,-469.3428361
354.4725425,-469.3428361
354.4025425,-469.3428361
354.3325425,-469.3428361
354.2625425,-469.3428361
354.1925425,-469.3428361
354.1225425,-469.3428361
354.0525425,-469.3428361
353.9825425,-469.3428361
353.9125425,-469.3428361
353.8425425,-469.3428361
353.7725425,-469.3428361
353.7025425,-469.3428361
353.6325425,-469.3428361
353.5625425,-469.3428361
353.4925425,-469.3428361
353.4225425,-469.3428361
353.3525425,-469.3428361
353.2825425,-469.3428361
353.2125425,-469.3428361
353.1425425,-469.3428361
353.0725425,-469.3428361
353.0025425,-469.3428361
352.9325425,-469.3428361
352.8625425,-469.3428361
352.7925425,-469.3428361
352.7225425,-469.3428361
352.6525425,-469.3428361
352.5825425,-469.3428361
352.5125425,-469.3428361
352.4425425,-469.3428361
352.3725425,-469.3428361
352.3025425,-469.3428361
352.2325425,-469.3428361
352.1625425,-469.3428361
352.0925425,-469.3428361
352.0225425,-469.3428361
351.9525425,-469.3428361
351.8825425,-469.3428361
351.8125425,-469.3428361
351.7425425,-469.3428361
351.6725425,-469.3428361
351.6025425,-469.3428361
351.5325425,-469.3428361
351.4625425,-469.3428361
351.3925425,-469.3428361
351.3225425,-469.3428361
351.2525425,-469.3428361
351.1825425,-469.3428361
351.1125425,-469.3428361
351.0425425,-469.3428361
350.9725425,-469.3428361
350.9025425,-469.3428361
350.8325425,-469.3428361
350.7625425,-469.3428361
350.6925425,-469.3428361
350.6225425,-469.3428361
350.5525425,-469.3428361
350.4825425,-469.3428361
350.4125425,-469.3428361
350.3425425,-469.3428361
350.2725425,-469.3428361
350.2025425,-469.3428361
350.1325425,-469.3428361
350.0625425,-469.3428361
349.9925425,-469.3428361
349.9225425,-469.3428361
349.8525425,-469.3428361
349.7825425,-469.3428361
349.7125425,-469.3428361
349.6425425,-469.3428361
349.5725425,-469.3428361
349.5025425,-469.3428361
349.4325425,-469.3428361
349.3625425,-469.3428361
349.2925425,-469.3428361
349.2225425,-469.3428361
349.1525425,-469.3428361
349.0825425,-469.3428361
349.0125425,-469.3428361
348.9425425,-469.3428361
348.8725425,-469.3428361
348.8025425,-469.3428361
348.7325425,-469.3428361
348.6625425,-469.3428361
348.5925425,-469.3428361
348.5225425,-469.3428361
348.4525425,-469.3428361
348.3825425,-469.3428361
348.3125425,-469.3428361
348.2425425,-469.3428361
348.1725425,-469.3428361
348.1025425,-469.3428361
348.0325425,-469.3428361
347.9625425,-469.3428361
347.8925425,-469.3428361
347.8225425,-469.3428361
347.7525425,-469.3428361
347.6825425,-469.3428361
347.6125425,-469.3428361
347.5425425,-469.3428361
347.4725425,-469.3428361
347.4025425,-469.3428361
347.3325425,-469.3428361
347.2625425,-469.3428361
347.1925425,-469.3428361
347.1225425,-469.3428361
347.0525425,-469.3428361
346.9825425,-469.3428361
346.9125425,-469.3428361
346.8425425,-469.3428361
346.7725425,-469.3428361
346.7025425,-469.3428361
346.6325425,-469.3428361
346.5625425,-469.3428361
346.4925425,-469.3428361
346.4225425,-469.3428361
346.3525425,-469.3428361
346.2825425,-469.3428361
346.2125425,-469.3428361
346.1425425,-469.3428361
346.0725425,-469.3428361
346.0025425,-469.3428361
345.9325425,-469.3428361
345.8625425,-469.3428361
345.7925425,-469.3428361
345.7225425,-469.3428361
345.6525425,-469.3428361
345.5825425,-469.3428361
345.5125425,-469.3428361
345.4425425,-469.3428361
345.3725425,-469.3428361
345.3025425,-469.3428361
345.2325425,-469.3428361
345.1625425,-469.3428361
345.0925425,-469.3428361
345.0225425,-469.3428361
344.9525425,-469.3428361
344.8825425,-469.3428361
344.8125425,-469.3428361
344.7425425,-469.3428361
344.6725425,-469.3428361
344.6025425,-469.3428361
344.5325425,-469.3428361
344.4625425,-469.3428361
344.3925425,-469.3428361
344.3225425,-469.3428361
344.2525425,-469.3428361
344.1825425,-469.3428361
344.1125425,-469.3428361
344.0425425,-469.3428361
343.9725425,-469.3428361
343.9025425,-469.3428361
343.8325425,-469.3428361
343.7625425,-469.3428361
343.6925425,-469.3428361
343.6225425,-469.3428361
343.5525425,-469.3428361
343.4825425,-469.3428361
343.4125425,-469.3428361
343.3425425,-469.3428361
343.2725425,-469.3428361
343.2025425,-469.3428361
343.1325425,-469.3428361
343.0625425,-469.3428361
342.9925425,-469.3428361
342.9225425,-469.3428361
342.8525425,-469.3428361
342.7825425,-469.3428361
342.7125425,-469.3428361
342.6425425,-469.3428361
342.5725425,-469.3428361
342.5025425,-469.3428361
342.4325425,-469.3428361
342.3625425,-469.3428361
342.2925425,-469.3428361
342.2225425,-469.3428361
342.1525425,-469.3428361
342.0825425,-469.3428361
342.0125425,-469.3428361
341.9425425,-469.3428361
341.8725425,-469.3428361
341.8025425,-469.3428361
341.7325425,-469.3428361
341.6625425,-469.3428361
341.5925425,-469.3428361
341.5225425,-469.3428361
341.4525425,-469.3428361
341.3825425,-469.3428361
341.3125425,-469.3428361
341.2425425,-469.3428361
341.1725425,-469.3428361
341.1025425,-469.3428361
341.0325425,-469.3428361
340.9625425,-469.3428361
340.8925425,-469.3428361
340.8225425,-469.3428361
340.7525425,-469.3428361
340.6825425,-469.3428361
340.6125425,-469.3428361
340.5425425,-469.3428361
340.4725425,-469.3428361
340.4025425,-469.3428361
340.3325425,-469.3428361
340.2625425,-469.3428361
340.1925425,-469.3428361
340.1225425,-469.3428361
340.0525425,-469.3428361
339.9825425,-469.3428361
339.9125425,-469.3428361
339.8425425,-469.3428361
339.7725425,-469.3428361
339.7025425,-469.3428361
339.6325425,-469.3428361
339.5625425,-469.3428361
339.4925425,-469.3428361
339.4225425,-469.3428361
339.3525425,-469.3428361
339.2825425,-469.3428361
339.2125425,-469.3428361
339.1425425,-469.3428361
339.0725425,-469.3428361
339.0025425,-469.3428361
338.9325425,-469.3428361
338.8625425,-469.3428361
338.7925425,-469.3428361
338.7225425,-469.3428361
338.6525425,-469.3428361
338.5825425,-469.3428361
338.5125425,-469.3428361
338.4425425,-469.3428361
338.3725425,-469.3428361
338.3025425,-469.3428361
338.2325425,-469.3428361
338.1625425,-469.3428361
338.0925425,-469.3428361
338.0225425,-469.3428361
337.9525425,-469.3428361
337.8825425,-469.3428361
337.8125425,-469.3428361
337.7425425,-469.3428361
337.6725425,-469.3428361
337.6025425,-469.3428361
337.5325425,-469.3428361
337.4625425,-469.3428361
337.3925425,-469.3428361
337.3225425,-469.3428361
337.2525425,-469.3428361
337.1825425,-469.3428361
337.1125425,-469.3428361
337.0425425,-469.3428361
336.9725425,-469.3428361
336.9025425,-469.3428361
336.8325425,-469.3428361
336.7625425,-469.3428361
336.6925425,-469.3428361
336.6225425,-469.3428361
336.5525425,-469.3428361
336.4825425,-469.3428361
336.4125425,-469.3428361
336.3425425,-469.3428361
336.2725425,-469.3428361
336.2025425,-469.3428361
336.1325425,-469.3428361
336.0625425,-469.3428361
335.9925425,-469.3428361
335.9225425,-469.3428361
335.8525425,-469.3428361
335.7825425,-469.3428361
335.7125425,-469.3428361
335.6425425,-469.3428361
335.5725425,-469.3428361
335.5025425,-469.3428361
335.4325425,-469.3428361
335.3625425,-469.3428361
335.2925425,-469.3428361
335.2225425,-469.3428361
335.1525425,-469.3428361
335.0825425,-469.3428361
335.0125425,-469.3428361
334.9425425,-469.3428361
334.8725425,-469.3428361
334.8025425,-469.3428361
334.7325425,-469.3428361
334.6625425,-469.3428361
334.5925425,-469.3428361
334.5225425,-469.3428361
334.4525425,-469.3428361
334.3825425,-469.3428361
334.3125425,-469.3428361
334.2425425,-469.3428361
334.1725425,-469.3428361
334.1025425,-469.3428361
334.0325425,-469.3428361
333.9625425,-469.3428361
333.8925425,-469.3428361
333.8225425,-469.3428361
333.7525425,-469.3428361
333.6825425,-469.3428361
333.6125425,-469.3428361
333.5425425,-469.3428361
333.4725425,-469.3428361
333.4025425,-469.3428361
333.3325425,-469.3428361
333.2625425,-469.3428361
333.1925425,-469.3428361
333.1225425,-469.3428361
333.0525425,-469.3428361
332.9825425,-469.3428361
332.9125425,-469.3428361
332.8425425,-469.3428361
332.7725425,-469.3428361
332.7025425,-469.3428361
332.6325425,-469.3428361
332.5625425,-469.3428361
332.4925425,-469.3428361
332.4225425,-469.3428361
332.3525425,-469.3428361
332.2825425,-469.3428361
332.2125425,-469.3428361
332.1425425,-469.3428361
332.0725425,-469.3428361
332.0025425,-469.3428361
331.9325425,-469.3428361
331.8625425,-469.3428361
331.7925425,-469.3428361
331.7225425,-469.3428361
331.6525425,-469.3428361
331.5825425,-469.3428361
331.5125425,-469.3428361
331.4425425,-469.3428361
331.3725425,-469.3428361
331.3025425,-469.3428361
331.2325425,-469.3428361
331.1625425,-469.3428361
331.0925425,-469.3428361
331.0225425,-469.3428361
330.9525425,-469.3428361
330.8825425,-469.3428361
330.8125425,-469.3428361
330.7425425,-469.3428361
330.6725425,-469.3428361
330.6025425,-469.3428361
330.5325425,-469.3428361
330.4625425,-469.3428361
330.3925425,-469.3428361
330.3225425,-469.3428361
330.2525425,-469.3428361
330.1825425,-469.3428361
330.1125425,-469.3428361
330.0425425,-469.3428361
329.9725425,-469.3428361
329.9025425,-469.3428361
329.8325425,-469.3428361
329.7625425,-469.3428361
329.6925425,-469.3428361
329.6225425,-469.3428361
329.5525425,-469.3428361
329.4825425,-469.3428361
329.4125425,-469.3428361
329.3425425,-469.3428361
329.2725425,-469.3428361
329.2025425,-469.3428361
329.1325425,-469.3428361
329.0625425,-469.3428361
328.9925425,-469.3428361
328.9225425,-469.3428361
328.8525425,-469.3428361
328.7825425,-469.3428361
328.7125425,-469.3428361
328.6425425,-469.3428361
328.5725425,-469.3428361
328.5025425,-469.3428361
328.4325425,-469.3428361
328.3625425,-469.3428361
328.2925425,-469.3428361
328.2225425,-469.3428361
328.1525425,-469.3428361
328.0825425,-469.3428361
328.0125425,-469.3428361
327.9425425,-469.3428361
327.8725425,-469.3428361
327.8025425,-469.3428361
327.7325425,-469.3428361
327.6625425,-469.3428361
327.5925425,-469.3428361
327.5225425,-469.3428361
327.4525425,-469.3428361
327.3825425,-469.3428361
327.3125425,-469.3428361
327.2425425,-469.3428361
327.1725425,-469.3428361
327.1025425,-469.3428361
327.0325425,-469.3428361
326.9625425,-469.3428361
326.8925425,-469.3428361
326.8225425,-469.3428361
326.7525425,-469.3428361
326.6825425,-469.3428361
326.6125425,-469.3428361
326.5425425,-469.3428361
326.4725425,-469.3428361
326.4025425,-469.3428361
326.3325425,-469.3428361
326.2625425,-469.3428361
326.1925425,-469.3428361
326.1225425,-469.3428361
326.0525425,-469.3428361
325.9825425,-469.3428361
325.9125425,-469.3428361
325.8425425,-469.3428361
325.7725425,-469.3428361
325.7025425,-469.3428361
325.6325425,-469.3428361
